,baseline_1,baseline_2,baseline_7,sl_lstm,ml_lstm,sl_lstm_s2s,ml_lstm_s2s,cnn_sl_lstm_s2s,cnn_ml_lstm_s2s,addictive_sl,addictive_ml,multihead_sl,multihead_ml,nbeats_lstm,nbeats_add_lstm,nbeats_mh_lstm
118,0.02603415,0.023346411,0.02312839,0.037313603,0.07840684,0.091090605,0.08683668,0.08267506,0.07687928,0.075707845,0.07322945,0.06912573,0.065575756,0.0625956,0.05986368,0.057472628
119,0.026092876,0.023364825,,0.03741126,0.07847151,0.09111629,0.08684129,0.082685225,0.07689223,0.07571034,0.07323892,0.069134586,0.06558288,0.06260157,0.059869852,0.057477947
120,0.02610987,0.023378618,,0.03752958,0.07855044,0.09114112,0.08684585,0.08269519,0.07690501,0.07571435,0.07324892,0.06914339,0.06559047,0.062608324,0.05987613,0.05748312
121,0.026280012,,,0.03764776,0.078629695,0.09116546,0.086850554,0.08270626,0.07691844,0.07571871,0.07325909,0.06915254,0.065597616,0.06261469,0.059881937,0.057488568
122,,,,0.037766054,0.07870849,0.09119041,0.086854346,0.08271717,0.07693078,0.07572196,0.07326892,0.06916142,0.06560493,0.062620744,0.059887793,0.057493936
123,,,,0.03788261,0.07878609,0.09121404,0.08685904,0.08272682,0.07694405,0.075725354,0.07327831,0.06917032,0.0656124,0.06262721,0.059893742,0.057499144
124,,,,0.038000587,0.07886462,0.09123874,0.08686337,0.08273713,0.07695683,0.07572948,0.07328766,0.06917917,0.06562005,0.062633686,0.05990004,0.05750461
125,,,,0.038116388,0.07894316,0.09126407,0.08686767,0.08274731,0.076970495,0.07573381,0.0732974,0.06918812,0.06562764,0.062640175,0.0599066,0.057509642
126,,,,0.03823286,0.079020716,0.09128851,0.08687218,0.082757816,0.07698398,0.075737745,0.073307,0.06919679,0.06563521,0.06264602,0.059912454,0.057515215
127,,,,0.038348738,0.07909878,0.09130807,0.08687508,0.08276649,0.076995365,0.07574182,0.07331435,0.069204055,0.0656417,0.062650844,0.059916813,0.057519138
128,,,,0.038464062,0.07917695,0.09133307,0.086879194,0.08277634,0.07700845,0.07574557,0.07332396,0.06921303,0.06564865,0.06265698,0.059922647,0.057523966
129,,,,0.03857994,0.07925597,0.09135816,0.08688355,0.08278628,0.077021785,0.075749494,0.0733335,0.06922193,0.06565614,0.06266323,0.059928432,0.057528704
130,,,,0.038695224,0.07933468,0.091382585,0.08688813,0.08279675,0.07703423,0.07575355,0.07334268,0.069230534,0.06566328,0.0626691,0.059934266,0.05753337
131,,,,0.038813636,0.079413444,0.09140775,0.086892396,0.08280693,0.07704717,0.07575739,0.07335219,0.06923913,0.065670855,0.06267449,0.05994005,0.057538103
132,,,,0.038928993,0.07949069,0.091432706,0.08689656,0.08281752,0.07706009,0.07576125,0.07336151,0.0692483,0.06567788,0.0626803,0.05994564,0.057542454
133,,,,0.039045066,0.07956819,0.0914573,0.086900495,0.08282814,0.07707305,0.07576514,0.07337078,0.0692568,0.06568554,0.06268627,0.05995175,0.05754753
134,,,,0.039140876,0.07963224,0.09148174,0.08690438,0.08283829,0.07708627,0.075768985,0.07338044,0.06926476,0.06569306,0.06269231,0.05995775,0.05755267
135,,,,0.039256345,0.07970992,0.09150576,0.08690896,0.08284864,0.07709927,0.07577278,0.073389776,0.069273196,0.065700255,0.06269804,0.05996309,0.057557695
136,,,,0.039370913,0.07978729,0.09152961,0.08691342,0.08285918,0.07711246,0.075776264,0.07339897,0.06928198,0.06570789,0.06270402,0.059968702,0.05756306
137,,,,0.039485205,0.079864234,0.091554515,0.08691784,0.08286968,0.07712511,0.07578013,0.073408484,0.06929085,0.06571541,0.062710196,0.059974696,0.057567734
